timestamp(Asia/Shanghai),score,temp,humid,co2,voc,pm25,pm10
2024-08-25 16:10:00,96.0,21.9,50.8,669.0,136.8,3.0,4.0
2024-08-25 16:15:00,95.4,22.0,50.9,690.6,130.4,2.4,3.4
2024-08-25 16:20:00,95.0,22.0,51.0,710.2,129.4,2.0,3.0
2024-08-25 16:25:00,95.0,22.0,51.1,720.0,126.2,2.2,3.2
2024-08-25 16:30:00,95.0,22.0,51.0,715.2,121.2,2.6,3.6
2024-08-25 16:35:00,95.0,22.0,51.0,711.0,115.2,2.0,3.0
2024-08-25 16:40:00,95.0,21.9,51.0,701.2,112.0,2.4,3.4
2024-08-25 16:45:00,95.8,21.9,51.0,690.0,111.2,2.6,3.6
2024-08-25 16:50:00,96.0,21.9,51.0,677.6,107.4,2.6,3.6
2024-08-25 16:55:00,96.0,21.9,50.6,672.2,108.0,2.4,3.4
2024-08-25 17:00:00,96.0,21.9,50.6,655.4,103.4,2.6,3.6
2024-08-25 17:05:00,96.0,22.0,50.6,656.4,100.8,2.2,3.2
2024-08-25 17:10:00,96.8,21.9,50.5,633.0,93.0,2.4,3.4
2024-08-25 17:15:00,97.0,21.9,50.5,606.2,89.6,1.8,2.8
2024-08-25 17:20:00,97.0,21.9,50.5,600.0,90.8,2.0,3.0
2024-08-25 17:25:00,97.0,21.9,50.4,593.4,86.4,2.2,3.2
2024-08-25 17:30:00,98.0,21.9,50.4,578.2,80.8,2.0,3.0
2024-08-25 17:35:00,98.0,21.9,50.3,578.6,78.2,2.2,3.2
2024-08-25 17:40:00,98.0,21.9,50.3,580.4,77.0,2.2,3.2
2024-08-25 17:45:00,98.0,21.9,50.2,574.6,75.4,2.0,3.0
2024-08-25 17:50:00,98.0,22.0,50.2,578.6,73.4,2.2,3.2
2024-08-25 17:55:00,97.2,22.1,50.5,614.4,82.0,2.0,3.0
2024-08-25 18:00:00,97.0,22.0,50.4,638.2,78.4,2.6,3.6
2024-08-25 18:05:00,97.0,22.1,50.2,643.4,77.2,2.6,3.6
2024-08-25 18:10:00,97.0,22.1,50.2,647.6,77.2,2.2,3.2
2024-08-25 18:15:00,97.0,22.1,50.1,660.2,75.8,2.8,3.8
2024-08-25 18:20:00,97.0,22.0,50.1,648.6,71.8,2.2,3.2
2024-08-25 18:25:00,97.6,21.9,50.0,600.2,65.8,2.0,3.0
2024-08-25 18:30:00,97.4,22.1,50.1,596.6,70.8,2.6,3.6
2024-08-25 18:35:00,97.0,22.1,50.1,619.8,73.8,2.4,3.4
2024-08-25 18:40:00,97.0,22.1,49.8,625.2,70.4,2.0,3.0
2024-08-25 18:45:00,97.0,22.2,49.6,626.0,67.4,2.6,3.6
2024-08-25 18:50:00,97.0,22.1,49.8,627.2,67.4,1.8,2.8
2024-08-25 18:55:00,97.4,21.9,50.0,603.8,65.8,2.2,3.2
2024-08-25 19:00:00,97.2,22.0,50.1,608.0,68.0,2.2,3.2
2024-08-25 19:05:00,94.6,22.0,50.1,612.6,363.0,2.4,3.4
2024-08-25 19:10:00,96.2,22.0,50.0,619.0,205.8,2.4,3.4
2024-08-25 19:15:00,95.4,22.0,50.1,617.4,310.4,3.0,4.0
2024-08-25 19:20:00,95.8,22.1,50.2,639.0,223.2,3.2,4.2
2024-08-25 19:25:00,96.0,22.0,50.2,653.8,158.8,2.4,3.4
2024-08-25 19:30:00,96.2,22.0,50.1,643.4,139.2,2.8,3.8
2024-08-25 19:35:00,96.0,22.0,50.2,640.4,173.2,3.2,4.2
2024-08-25 19:40:00,96.0,22.1,50.2,649.4,149.8,4.0,5.0
2024-08-25 19:45:00,97.0,22.1,50.0,641.6,126.0,2.6,3.6
2024-08-25 19:50:00,97.0,22.2,49.8,638.0,120.2,3.2,4.2
2024-08-25 19:55:00,97.2,22.2,49.4,617.4,101.4,2.6,3.6
2024-08-25 20:00:00,98.4,22.2,49.1,564.4,86.6,2.8,3.8
2024-08-25 20:05:00,99.2,22.2,48.9,524.8,73.8,3.4,4.4
2024-08-25 20:10:00,99.4,22.1,49.2,491.2,100.0,7.2,8.2
2024-08-25 20:15:00,98.8,22.1,49.7,470.2,150.6,7.8,8.8
2024-08-25 20:20:00,99.0,22.1,49.9,455.2,145.2,6.4,7.4
2024-08-25 20:25:00,99.0,22.2,50.1,444.0,145.2,6.0,7.0
2024-08-25 20:30:00,99.0,22.2,50.3,433.6,130.4,5.4,6.4
2024-08-25 20:35:00,99.2,22.2,50.2,425.8,115.5,4.5,5.5
2024-08-26 02:45:00,95.6,22.0,53.6,571.0,70.4,3.6,4.6
2024-08-26 02:50:00,96.4,21.9,53.6,534.2,66.6,3.0,4.0
2024-08-26 02:55:00,87.4,22.1,53.7,552.6,80.6,36.8,38.2
2024-08-26 03:00:00,95.0,22.1,53.8,603.4,86.0,4.6,5.6
2024-08-26 03:05:00,94.2,22.1,54.0,620.2,87.4,3.6,4.6
2024-08-26 03:10:00,93.4,22.1,54.2,666.0,89.2,6.4,7.4
2024-08-26 03:15:00,93.4,22.1,54.2,678.6,84.6,4.2,5.2
2024-08-26 03:20:00,92.4,22.1,54.7,715.2,87.4,4.2,5.2
2024-08-26 03:25:00,90.8,22.1,54.9,816.8,93.2,5.6,6.6
2024-08-26 03:30:00,91.0,22.0,55.7,753.6,103.0,5.2,6.2
2024-08-26 03:35:00,90.6,22.0,56.0,738.6,108.6,7.2,8.2
2024-08-26 03:40:00,90.8,22.1,56.1,764.0,112.2,6.8,7.8
2024-08-26 03:45:00,90.2,22.0,56.4,760.0,117.2,8.6,9.6
2024-08-26 03:50:00,91.0,21.9,56.5,722.2,105.6,5.6,6.6
2024-08-26 03:55:00,90.8,22.1,55.9,687.6,105.8,10.0,11.0
2024-08-26 04:00:00,88.6,22.1,56.1,699.0,116.2,17.0,18.2
2024-08-26 04:05:00,92.0,21.9,56.3,673.0,106.2,6.2,7.2
2024-08-26 04:10:00,92.2,21.9,56.3,629.6,108.0,5.0,6.0
2024-08-26 04:15:00,92.8,21.9,56.3,589.4,110.2,5.4,6.4
2024-08-26 04:20:00,92.6,21.9,56.3,555.2,108.0,11.8,13.0
2024-08-26 04:25:00,93.8,22.1,56.1,557.8,118.6,5.4,6.4
2024-08-26 04:30:00,92.2,22.0,56.6,596.6,123.8,6.4,7.4
2024-08-26 04:35:00,92.0,21.8,56.9,611.8,121.4,5.2,6.2
2024-08-26 04:40:00,91.4,22.1,57.1,642.6,125.2,5.0,6.0
2024-08-26 04:45:00,90.6,22.1,56.9,713.0,126.8,6.4,7.4
2024-08-26 04:50:00,90.2,22.0,57.0,725.2,125.6,6.2,7.2
2024-08-26 04:55:00,89.8,22.1,56.5,758.2,126.2,8.0,9.0
2024-08-26 05:00:00,89.8,22.2,56.3,764.0,128.4,9.4,10.4
2024-08-26 05:05:00,90.8,22.2,56.1,759.6,124.6,5.0,6.0
2024-08-26 05:10:00,87.5,22.3,56.1,753.0,129.5,19.0,20.5
2024-08-26 10:55:00,86.6,22.0,59.6,834.2,146.2,9.0,10.0
2024-08-26 11:00:00,86.6,22.0,59.5,810.0,145.6,9.6,10.6
2024-08-26 11:05:00,86.6,22.1,59.4,816.0,147.6,9.4,10.4
2024-08-26 11:10:00,86.4,22.0,59.3,844.8,146.8,9.0,10.0
2024-08-26 11:15:00,87.4,21.9,59.3,753.2,130.8,9.6,10.6
2024-08-26 11:20:00,87.6,21.8,59.3,724.4,130.6,10.2,11.2
2024-08-26 11:25:00,87.8,21.9,59.2,719.6,129.2,10.0,11.0
2024-08-26 11:30:00,87.8,21.9,59.5,739.2,128.4,9.6,10.6
2024-08-26 11:35:00,86.8,22.1,59.2,792.0,148.2,10.4,11.4
2024-08-26 11:40:00,86.2,22.1,59.0,854.6,171.8,9.2,10.2
2024-08-26 11:45:00,85.6,22.2,59.0,881.2,153.2,10.0,11.0
2024-08-26 11:50:00,86.2,22.2,58.9,904.4,151.8,8.8,9.8
2024-08-26 11:55:00,86.6,22.2,58.5,881.8,142.8,9.2,10.2
2024-08-26 12:00:00,88.2,22.1,58.3,769.2,129.4,9.4,10.4
2024-08-26 12:05:00,89.0,22.1,58.4,723.8,124.6,8.6,9.6
2024-08-26 12:10:00,89.2,22.1,58.3,706.0,123.4,9.0,10.0
2024-08-26 12:15:00,89.2,22.1,58.3,697.5,121.0,8.8,9.8
2024-08-26 12:20:00,89.4,22.0,58.4,698.2,121.6,8.8,9.8
2024-08-26 12:25:00,89.8,22.0,58.5,696.4,118.2,8.2,9.2
2024-08-26 12:30:00,89.6,22.1,58.3,688.4,116.0,8.8,9.8
2024-08-26 12:35:00,89.0,22.0,58.9,696.4,120.8,8.8,9.8
2024-08-26 12:40:00,88.4,21.8,59.4,728.2,122.4,8.4,9.4
2024-08-26 12:45:00,88.8,21.8,59.1,716.6,119.8,8.2,9.2
2024-08-26 12:50:00,89.0,21.8,59.0,708.4,116.8,8.0,9.0
2024-08-26 12:55:00,89.6,21.8,59.0,688.2,113.6,8.0,9.0
2024-08-26 13:00:00,90.0,21.9,58.8,686.8,112.4,7.8,8.8
2024-08-26 13:05:00,90.0,21.8,58.8,678.8,111.0,7.4,8.4
2024-08-26 13:10:00,90.0,21.8,58.8,674.8,110.2,7.2,8.2
2024-08-26 13:15:00,90.0,21.9,58.6,668.0,108.4,7.6,8.6
2024-08-26 13:20:00,90.0,21.9,58.6,675.4,108.2,6.8,7.8
2024-08-26 13:25:00,90.0,21.9,58.4,677.2,106.4,7.0,8.0
2024-08-26 13:30:00,90.0,21.9,58.2,678.6,106.6,6.2,7.2
2024-08-26 13:35:00,90.4,21.9,58.1,671.0,106.8,6.0,7.0
2024-08-26 13:40:00,90.8,21.9,58.0,673.2,105.0,5.8,6.8
2024-08-26 13:45:00,90.8,21.9,58.0,674.2,104.0,5.6,6.6
2024-08-26 13:50:00,91.0,21.9,57.8,675.0,103.4,6.2,7.2
2024-08-26 13:55:00,91.0,21.9,57.8,671.2,102.2,5.8,6.8
2024-08-26 14:00:00,90.8,22.0,57.8,679.8,103.2,6.6,7.6
2024-08-26 14:05:00,90.8,22.0,57.4,700.6,102.8,5.6,6.6
2024-08-26 14:10:00,90.8,22.0,57.1,718.0,99.6,5.8,6.8
2024-08-26 14:15:00,91.0,22.1,56.9,711.0,98.8,6.0,7.0
2024-08-26 14:20:00,91.0,21.9,57.2,693.8,98.2,5.6,6.6
2024-08-26 14:25:00,91.0,21.9,57.3,685.4,99.6,5.4,6.4
2024-08-26 14:30:00,91.0,21.9,57.3,691.6,100.8,5.6,6.6
2024-08-26 14:35:00,91.0,21.9,57.1,692.0,99.0,5.6,6.6
2024-08-26 14:40:00,91.0,21.9,57.0,692.8,97.6,5.2,6.2
2024-08-26 14:45:00,91.0,21.9,56.9,689.0,98.4,5.0,6.0
2024-08-26 14:50:00,91.0,21.9,56.8,689.8,97.6,4.8,5.8
2024-08-26 14:55:00,91.0,21.8,56.9,689.4,95.4,4.8,5.8
2024-08-26 15:00:00,91.0,21.8,57.0,692.8,95.2,4.8,5.8
2024-08-26 15:05:00,91.0,21.7,57.3,695.8,95.6,5.0,6.0
2024-08-26 15:10:00,91.0,21.8,57.2,696.2,96.0,5.4,6.4
2024-08-26 15:15:00,91.0,21.7,57.2,695.6,95.4,5.0,6.0
2024-08-26 15:20:00,90.0,21.9,57.1,749.2,117.6,5.0,6.0
2024-08-26 15:25:00,90.2,21.9,56.9,749.4,102.6,4.6,5.6
2024-08-26 15:30:00,90.8,21.9,56.8,745.2,99.0,4.8,5.8
2024-08-26 15:35:00,91.0,21.9,56.8,733.8,97.4,5.0,6.0
2024-08-26 15:40:00,91.0,21.9,56.8,723.4,95.8,4.8,5.8
2024-08-26 15:45:00,91.0,21.9,56.7,711.8,94.6,4.8,5.8
2024-08-26 15:50:00,91.0,21.9,56.8,705.6,96.4,5.2,6.2
2024-08-26 15:55:00,91.0,21.7,56.9,700.0,93.0,5.2,6.2
2024-08-26 16:00:00,91.0,21.7,56.9,676.4,92.0,5.0,6.0
2024-08-26 16:05:00,91.8,21.7,56.8,660.6,90.4,5.0,6.0
2024-08-26 16:10:00,92.0,21.7,56.7,652.0,88.5,5.2,6.2
2024-08-26 16:15:00,92.0,21.7,56.7,648.0,86.4,5.0,6.0
2024-08-26 16:20:00,92.0,21.7,56.7,652.2,87.6,5.0,6.0
2024-08-26 16:25:00,92.0,21.6,56.7,645.2,85.4,5.8,6.8
2024-08-26 16:30:00,92.0,21.6,56.7,640.8,84.0,5.6,6.6
2024-08-26 16:35:00,92.0,21.6,56.7,634.0,83.0,5.2,6.2
2024-08-26 16:40:00,92.0,21.6,56.6,633.6,82.8,5.2,6.2
2024-08-26 16:45:00,91.8,21.8,56.4,642.0,134.6,5.4,6.4
2024-08-26 16:50:00,92.0,21.9,56.3,653.4,115.6,5.4,6.4
2024-08-26 16:55:00,92.0,21.9,56.2,663.4,105.2,5.4,6.4
2024-08-26 17:00:00,92.0,21.9,56.3,666.6,102.8,5.6,6.6
2024-08-26 17:05:00,92.0,21.9,56.4,662.6,98.4,5.2,6.2
2024-08-26 17:10:00,92.0,22.0,56.3,668.6,104.0,5.0,6.0
2024-08-26 17:15:00,92.0,22.0,56.4,665.6,104.8,5.0,6.0
2024-08-26 17:20:00,92.0,22.0,56.4,660.6,102.8,5.0,6.0
2024-08-26 17:25:00,92.0,21.9,56.5,657.8,99.4,5.8,6.8
2024-08-26 17:30:00,92.0,21.9,56.7,660.2,97.4,5.4,6.4
2024-08-26 17:35:00,92.0,21.9,56.6,666.6,96.4,5.4,6.4
2024-08-26 17:40:00,92.0,21.8,56.6,661.6,98.4,6.0,7.0
2024-08-26 17:45:00,92.0,21.8,56.8,652.2,116.8,6.6,7.6
2024-08-26 17:50:00,91.0,21.8,56.9,662.0,126.8,6.6,7.6
2024-08-26 17:55:00,91.0,21.8,56.8,672.8,115.2,5.8,6.8
2024-08-26 18:00:00,91.4,21.9,56.5,679.4,111.0,6.6,7.6
2024-08-26 18:05:00,91.0,21.8,56.8,687.2,107.0,5.6,6.6
2024-08-26 18:10:00,90.4,21.8,57.0,702.4,113.0,9.0,10.0
2024-08-26 18:15:00,90.8,21.9,57.0,721.4,111.6,6.0,7.0
2024-08-26 18:20:00,90.0,22.0,57.0,771.8,113.6,6.2,7.2
2024-08-26 18:25:00,90.0,22.0,57.0,775.2,107.4,5.6,6.6
2024-08-26 18:30:00,91.0,22.0,56.9,733.6,105.8,6.6,7.6
2024-08-26 18:35:00,91.0,22.0,57.0,718.0,110.6,6.4,7.4
2024-08-26 18:40:00,89.4,22.2,56.8,704.6,106.4,13.2,14.4
2024-08-26 18:45:00,90.0,22.2,56.8,721.0,112.0,9.0,10.0
2024-08-26 22:45:00,97.7,22.8,48.3,400.0,20.0,14.0,15.0
2024-08-26 22:50:00,98.0,22.6,48.1,400.0,20.0,13.0,14.0
2024-08-26 22:55:00,97.2,22.8,48.0,400.0,21.0,16.8,18.0
2024-08-26 23:00:00,95.0,23.1,48.1,400.0,429.5,13.0,14.0
2024-08-27 00:50:00,98.8,22.2,50.6,400.0,20.0,8.8,9.8
2024-08-27 00:55:00,97.6,22.1,51.3,400.0,20.0,10.2,11.2
2024-08-27 01:00:00,98.4,21.9,51.7,400.0,20.0,8.8,9.8
2024-08-27 01:05:00,98.2,21.8,52.0,400.0,20.0,8.8,9.8
2024-08-27 01:10:00,97.0,21.6,52.3,400.0,20.0,10.8,11.8
2024-08-27 01:15:00,95.6,21.6,52.3,400.4,20.0,17.0,18.2
2024-08-27 01:20:00,98.0,21.5,52.4,403.2,20.0,8.2,9.2
2024-08-27 01:25:00,94.4,21.6,52.2,409.8,20.0,18.2,19.4
2024-08-27 01:30:00,95.2,21.5,52.5,419.2,20.0,17.4,18.6
2024-08-27 01:35:00,97.6,21.3,52.7,413.8,20.0,8.4,9.4
2024-08-27 01:40:00,96.2,21.2,53.4,410.8,20.0,12.8,14.0
2024-08-27 01:45:00,97.0,21.2,53.7,403.6,20.0,8.6,9.6
2024-08-27 01:50:00,96.6,21.1,54.0,400.0,20.0,7.8,8.8
2024-08-27 01:55:00,95.8,21.0,54.5,404.6,20.0,9.2,10.2
2024-08-27 02:00:00,96.2,21.0,54.7,404.2,20.0,8.4,9.4
2024-08-27 02:05:00,94.8,20.9,54.9,400.0,20.0,13.4,14.6
2024-08-27 02:10:00,94.2,20.8,55.4,403.0,20.0,14.6,15.8
2024-08-27 02:15:00,95.2,20.8,55.6,404.0,20.0,8.8,9.8
2024-08-27 02:20:00,95.2,20.9,55.5,407.2,20.0,10.2,11.2
2024-08-27 02:25:00,95.4,20.9,55.7,417.2,20.0,8.8,9.8
2024-08-27 02:30:00,94.2,20.8,56.0,422.4,20.0,11.2,12.2
2024-08-27 02:35:00,95.4,20.8,56.0,419.8,20.0,8.0,9.0
2024-08-27 02:40:00,95.0,20.9,56.2,414.2,20.0,7.8,8.8
2024-08-27 02:45:00,94.0,20.7,57.1,406.4,20.0,9.4,10.4
2024-08-27 02:50:00,94.8,20.8,56.8,413.6,20.0,8.0,9.0
2024-08-27 02:55:00,93.8,20.6,57.7,419.2,20.0,9.0,10.0
2024-08-27 03:00:00,93.6,20.6,58.0,422.0,20.0,8.8,9.8
2024-08-27 03:05:00,85.4,21.0,57.2,430.8,27.8,42.8,44.2
2024-08-27 03:10:00,93.8,21.0,56.9,445.2,31.6,9.8,10.8
2024-08-27 03:15:00,94.2,21.1,57.0,451.6,30.6,8.6,9.6
2024-08-27 03:20:00,94.2,21.0,57.2,441.0,33.2,8.8,9.8
2024-08-27 03:25:00,91.6,21.0,57.5,423.6,72.8,17.8,19.2
2024-08-27 03:30:00,89.4,20.9,57.7,408.6,227.6,20.8,22.0
2024-08-27 03:35:00,90.0,20.8,58.4,409.2,195.2,15.6,16.6
2024-08-27 03:40:00,89.8,21.0,58.5,418.2,231.6,15.4,16.4
2024-08-27 03:45:00,90.6,21.1,58.0,436.2,202.2,14.6,15.6
2024-08-27 03:50:00,91.0,21.5,57.2,460.0,261.0,13.0,14.0
2024-08-27 08:15:00,84.8,22.5,59.6,853.8,341.0,2.8,3.8
2024-08-27 08:20:00,85.6,22.5,59.3,814.6,327.8,3.6,4.6
2024-08-27 08:25:00,86.0,22.5,59.3,786.6,324.2,3.2,4.2
2024-08-27 08:30:00,86.0,22.5,59.2,781.2,309.2,2.8,3.8
2024-08-27 08:35:00,86.8,22.5,59.2,763.0,298.8,2.8,3.8
2024-08-27 08:40:00,87.0,22.5,59.3,757.2,287.4,2.6,3.6
2024-08-27 08:45:00,87.0,22.5,59.3,740.2,277.2,3.2,4.2
2024-08-27 08:50:00,87.0,22.5,59.4,741.2,272.4,3.2,4.2
2024-08-27 08:55:00,87.0,22.5,59.5,733.6,259.2,2.8,3.8
2024-08-27 09:00:00,87.0,22.5,59.7,724.8,255.6,2.8,3.8
2024-08-27 09:05:00,87.0,22.6,60.0,720.8,256.4,3.0,4.0
2024-08-27 09:10:00,87.0,22.5,60.1,723.0,253.2,3.4,4.4
2024-08-27 09:15:00,87.0,22.5,60.2,722.2,254.0,3.0,4.0
2024-08-27 09:20:00,86.6,22.5,60.4,721.8,249.0,3.0,4.0
2024-08-27 09:25:00,86.8,22.5,60.5,718.2,244.8,3.0,4.0
2024-08-27 09:30:00,86.4,22.6,60.8,715.4,246.4,3.0,4.0
2024-08-27 09:35:00,86.0,22.6,60.8,712.4,253.4,3.2,4.2
2024-08-27 09:40:00,86.8,22.6,60.5,706.8,239.8,3.0,4.0
2024-08-27 09:45:00,87.0,22.7,60.3,694.4,235.8,2.8,3.8
2024-08-27 09:50:00,87.0,22.7,60.2,696.0,240.2,2.8,3.8
2024-08-27 09:55:00,87.0,22.7,60.3,695.6,240.8,2.2,3.2
2024-08-27 10:00:00,87.0,22.7,60.2,691.0,235.6,2.4,3.4
2024-08-27 10:05:00,87.4,22.7,60.2,681.8,231.6,2.8,3.8
2024-08-27 10:10:00,87.2,22.7,60.2,682.2,234.6,2.4,3.4
2024-08-27 10:15:00,87.6,22.7,60.2,680.8,226.2,2.2,3.2
2024-08-27 10:20:00,88.0,22.7,60.0,673.6,225.6,2.2,3.2
2024-08-27 10:25:00,88.0,22.7,60.1,668.5,224.2,2.0,3.0
2024-08-27 10:30:00,88.0,22.7,60.1,676.6,223.6,2.4,3.4
2024-08-27 10:35:00,87.8,22.7,60.1,681.4,225.8,2.6,3.6
2024-08-27 10:40:00,88.0,22.7,60.0,690.2,222.6,3.0,4.0
2024-08-27 10:45:00,87.4,22.7,60.1,694.0,219.0,3.0,4.0
2024-08-27 10:50:00,88.0,22.7,60.0,686.6,213.0,2.4,3.4
2024-08-27 10:55:00,88.0,22.7,60.0,682.8,216.2,2.8,3.8
2024-08-27 11:00:00,84.2,22.6,60.0,703.8,693.6,3.0,4.0
2024-08-27 11:05:00,84.0,22.6,60.0,709.2,659.4,3.2,4.2
2024-08-27 11:10:00,85.4,22.6,60.0,706.8,424.4,2.4,3.4
2024-08-27 11:15:00,85.2,22.6,60.2,736.2,363.4,2.6,3.6
2024-08-27 11:20:00,85.0,22.6,60.2,791.0,357.6,2.6,3.6
2024-08-27 11:25:00,85.0,22.6,60.3,791.0,330.4,2.4,3.4
2024-08-27 11:30:00,85.2,22.5,60.3,776.0,313.8,2.2,3.2
2024-08-27 11:35:00,85.2,22.6,60.4,769.8,307.0,2.2,3.2
2024-08-27 11:40:00,86.0,22.5,60.3,765.0,289.6,2.2,3.2
2024-08-27 11:45:00,85.4,22.5,60.1,745.4,430.8,2.4,3.4
2024-08-27 11:50:00,84.8,22.5,60.0,707.0,505.4,2.6,3.6
2024-08-27 11:55:00,86.0,22.5,60.1,699.8,368.4,2.0,3.0
2024-08-27 12:00:00,86.2,22.5,60.1,708.4,330.8,2.2,3.2
2024-08-27 12:05:00,85.2,22.5,60.2,780.0,333.0,2.4,3.4
2024-08-27 12:10:00,85.2,22.6,60.0,817.8,307.4,2.2,3.2
2024-08-27 12:15:00,86.0,22.5,60.1,763.4,293.2,2.2,3.2
2024-08-27 12:20:00,85.4,22.6,60.2,778.8,299.0,2.0,3.0
2024-08-27 12:25:00,84.6,22.6,60.2,856.2,300.0,2.2,3.2
2024-08-27 12:30:00,85.8,22.5,60.0,816.2,257.6,2.8,3.8
2024-08-27 12:35:00,87.4,22.4,59.9,709.2,229.0,2.0,3.0
2024-08-27 12:40:00,87.8,22.5,59.9,685.2,223.0,2.2,3.2
2024-08-27 12:45:00,86.0,22.6,60.0,807.8,254.8,2.2,3.2
2024-08-27 12:50:00,86.6,22.5,59.9,775.0,228.8,2.0,3.0
2024-08-27 12:55:00,87.0,22.5,59.9,754.4,220.2,2.0,3.0
2024-08-27 13:00:00,87.0,22.5,59.9,743.4,215.0,2.0,3.0
2024-08-27 13:05:00,85.2,22.5,60.0,735.8,435.8,2.0,3.0
2024-08-27 13:10:00,85.4,22.5,59.9,791.2,336.2,2.0,3.0
2024-08-27 13:15:00,85.8,22.5,59.9,792.8,296.4,2.2,3.2
2024-08-27 13:20:00,87.0,22.4,59.8,729.8,280.2,2.0,3.0
2024-08-27 13:25:00,86.6,22.4,59.9,715.2,298.4,2.2,3.2
2024-08-27 13:30:00,86.0,22.6,60.0,775.6,274.8,2.2,3.2
2024-08-27 13:35:00,86.4,22.5,59.7,775.0,245.4,2.0,3.0
2024-08-27 13:40:00,87.0,22.5,59.7,738.5,231.5,2.5,3.5
2024-08-27 13:45:00,87.0,22.6,59.6,757.8,231.2,2.0,3.0
2024-08-27 13:50:00,87.0,22.5,59.7,768.2,220.0,2.0,3.0
2024-08-27 13:55:00,86.8,22.5,59.8,785.0,212.8,2.0,3.0
2024-08-27 14:00:00,87.2,22.4,59.7,745.2,195.0,2.6,3.6
2024-08-27 14:05:00,87.2,22.4,59.8,735.8,196.0,2.0,3.0
2024-08-27 14:10:00,87.8,22.4,59.9,728.0,188.2,2.2,3.2
2024-08-27 14:15:00,88.0,22.4,59.8,724.0,181.5,2.2,3.2
2024-08-27 14:20:00,88.0,22.5,59.6,716.6,179.4,2.0,3.0
2024-08-27 14:25:00,88.0,22.5,59.5,717.4,177.6,2.2,3.2
2024-08-27 14:30:00,86.4,22.4,60.0,821.4,199.2,2.2,3.2
2024-08-27 14:35:00,86.8,22.4,59.9,801.6,186.6,2.2,3.2
2024-08-27 14:40:00,86.8,22.4,60.0,772.6,179.8,1.8,2.8
2024-08-27 14:45:00,87.0,22.4,60.1,765.8,177.6,2.2,3.2
2024-08-27 14:50:00,87.0,22.4,60.0,775.8,177.4,2.0,3.0
2024-08-27 14:55:00,86.8,22.4,60.0,788.6,175.6,2.0,3.0
2024-08-27 15:00:00,87.0,22.4,60.0,762.8,170.4,2.2,3.2
2024-08-27 15:05:00,87.4,22.4,60.1,742.8,168.8,2.0,3.0
2024-08-27 15:10:00,87.0,22.5,60.2,754.8,178.6,2.0,3.0
2024-08-27 15:15:00,87.2,22.5,60.2,743.0,175.2,2.0,3.0
2024-08-27 15:20:00,87.0,22.5,60.2,755.4,180.2,2.6,3.6
2024-08-27 15:25:00,87.0,22.5,60.1,768.6,176.8,2.0,3.0
2024-08-27 15:30:00,86.4,22.5,60.1,739.2,235.2,2.0,3.0
2024-08-27 15:35:00,86.8,22.5,60.1,724.2,258.0,2.0,3.0
2024-08-27 15:40:00,87.0,22.5,60.2,722.0,205.8,2.2,3.2
2024-08-27 15:45:00,87.0,22.5,60.2,721.2,192.8,2.0,3.0
2024-08-27 15:50:00,86.6,22.5,60.4,749.4,201.8,2.0,3.0
2024-08-27 15:55:00,86.6,22.5,60.3,779.2,193.6,2.0,3.0
2024-08-27 16:00:00,87.2,22.5,60.1,732.0,181.2,2.0,3.0
2024-08-27 16:05:00,86.8,22.5,60.4,751.2,184.6,2.0,3.0
2024-08-27 16:10:00,82.8,22.6,60.8,899.6,388.6,2.4,3.4
2024-08-27 16:15:00,83.4,22.6,60.5,845.0,473.2,2.6,3.6
2024-08-27 16:20:00,82.0,22.6,60.8,849.4,602.8,2.2,3.2
2024-08-27 16:25:00,82.2,22.8,60.6,919.6,416.4,2.0,3.0
2024-08-27 16:30:00,83.4,22.7,60.6,894.6,347.6,3.6,4.6
2024-08-27 16:35:00,85.3,22.6,60.2,789.7,327.7,2.3,3.3
2024-08-27 16:40:00,86.0,22.7,59.9,715.0,345.0,2.2,3.2
2024-08-27 16:45:00,85.8,22.7,59.9,728.0,327.8,2.8,3.8
2024-08-27 16:50:00,83.4,22.7,60.1,811.0,314.6,12.0,13.2
2024-08-27 16:55:00,85.8,22.7,60.0,783.8,311.5,4.0,5.0
2024-08-27 17:00:00,86.0,22.6,60.0,777.2,286.2,2.2,3.2
2024-08-27 17:05:00,86.0,22.8,59.7,765.4,265.8,6.2,7.2
2024-08-27 17:10:00,87.0,22.8,59.2,751.3,252.3,5.0,6.0
